1964705707,@Bill_Nye why so quiet lately?,,,,,,,,
1964705712,@RealJessicaAlba Is it true there won't be any Fantastic 4 sequels?  I wished they introduced a Franklin Richards character... will they?,,,,,,,,
1966178146,This weekend is completely different from last weekend.,,,,,,,,
1966178241,@materialistic i know i suck.  my data plan is weak sauce.,,,,,,,,
1966178480,@Savfortomorrow Si, no bueno  I guess I just don't entertain him :/,,,,,,,
1966178772,@mileycyrus my cousin is in jail for shoplifting and drugs she is 16! im upset please help me feel better,,,,,,,,
1966179371,On way to grab @DeejaySpider @ airport. Listenin to #thebeat. There's noooooo way @djflipout would play these mashups.... AVH would be,,,,,,,,
1966179531,@backstreetboys Hey boys, do you wanna see my teeth? (damn it, twitter donÃ¯Â¿Â½t wanna change my picture),,,,,,
1966179712,@PrincessPDexter Ohhh, he is very regal man-cat! But he is blocked,,,,,,,
1966179879,still can't figure this twitter thing out, i can't my background pic to stick and i can't seem to change my profile pic,,,,,,,
1966180022,@cakewrecks that same smell is wafting thru my grandparents house, papaw has the smoker going out back..we've got a long wait tho.,,,,,,,
1966180111,Sending angry vibes to the individual in a blue vehicle who hit my car in the QFC parking lot on Broad and failed to leave a note,,,,,,,,
1966180304,so I just had a violent fightclub like sex dream involving heavily tattooed ladies. I didn't wanna wake up.  lol.,,,,,,,,
1966180448,Stepped on Coco's foot earlier while feeding the cats; no harm done AFAIK, but now she runs away from me,,,,,,,
1966180560,@justeezy  woh won at least you aren't in the NYC situation,,,,,,,,
1966180582,@StaceBDU but my bday is JUNE 19.. this is wack... and ihavent seen any promotions for my bday party  someone better finagle this asap!,,,,,,,,
1966181146,@RezaEvol awe  wit the snap of my fingers n a nod of my head ur rain is gone  lol...thxs hit up afterwards,,,,,,,,
1966181827,@irize yea yea  im about to torture myself by doing a stanky leg marathon..ima do the dance for hrs til I can't no mo,,,,,,,,
1966181941,oh man, just seen the BGT news.. not cool. i loved greg.  that dancing weepy kid was just fucking obnoxious imo.,,,,,,,
1966182443,mommy coming home from vegas tonight! going to pick her up later in islip her plane doesnt get in until 10:40. KILLME. i want my mommy,,,,,,,,
1966182971,@kakrisch im jealous.  im slaving away at the store and youre chilling on the boat.,,,,,,,,
1966182992,@jwalsh Damnit all. That sucks.  You were one of the ones I thought I'd drag back lol,,,,,,,,
1966183016,@ddlovato  my cousin is in jail for shoplifting and drugs she is 16! im upset please help me feel better,,,,,,,,
1966183294,@jinime Your schmoo is moving? Are you sad?,,,,,,,,
1966183373,I had a new work picture taken today, hated it, it looks too much like me http://bit.ly/PHjUR,,,,,,
1966183661,@NikkiBenz I want to chat with you in Im some day.,,,,,,,,
1966183940,@aaronob My music teacher either expired or forgot about my lesson, leaving me outside waiting for my ride to pick me up for 1 hour.,,,,,,,
1966184184,Well it's after 6 and i didn't get a call back  oh well,,,,,,,,
1966184829,@urbanfrolicker I'm going to Cali in like two weeks! But it's nor cal,,,,,,,,
1966184981,Home finally. Hungry. needs food. mad cause I might not get pizza today  Hanging out with brandon. its raining.. ugh!!,,,,,,,,
1966185500,lalalalaaaa i have a virus  tear tearrr well my COMPUTER has a virus! running scan grrr : \,,,,,,,,
1966185749,@mikeziemer you traitor  whiskey and coke is my aphrodisiac,,,,,,,,
1966189594,@renegadepr cool. looking forward. san francisco was really nice. didn't make it out to napa though  maybe next time.,,,,,,,,
1966189700,wish I could feel no pain (8)  but it's ok, at least they like Brazil!,,,,,,,
1966190103,@kidcatastrophe so cool to hear you guys on 104.5! and i can't believe you in were cherry hill a few weeks ago and i missed it  come back,,,,,,,,
1966190137,@tamtamdoll no, New orleans.. been here since katrina ..,,,,,,,
1966190485,@glennbeck wish we could come see u on Denver  husband lost his job and can't afford it,,,,,,,,
1966190508,I do nothing on friday nights,,,,,,,,
1966190950,Jane is really sad because she probably won't get perfect on tonight's quiz without the missing article. Should've asked someone for it.,,,,,,,,
1966190984,@Beauabroughton shud up! lol my device thing doesn't work,,,,,,,,
1966191037,omg trying to fix pic but its not working!!!! ugh also mom wont let me sleep over sanzz!!!!!  bad day!!!!,,,,,,,,
1966191170,has a tummy ache.,,,,,,,,
1966191260,@rdougan I wish I was! well, for the past hour I have been. But before that I was in bed. Proper migraine!,,,,,,,
1966191298,@joshhebert yeah bit it is overheating a bit and the AC died.,,,,,,,,
1966191300,Friday!!!!!!!!!! Wooo and nothing to do.  Nuggets better pull it off tonight.,,,,,,,,
1966191340,@michaelpietsch He's totally ignoring me!! How sad!  I am heartbroken,,,,,,,,
1966191351,@Jonasbrothers  my cousin is in jail for shoplifting and drugs she is 16! im upset please help me feel better,,,,,,,,
1966191399,Got stuck in a traffic jam today, i now have one sunburned arm,,,,,,,
1966191788,@coliwilso *hugs*  still feeling poorly are you,,,,,,,,
1966191822,I was the blue  lol http://twitpic.com/67zgz,,,,,,,,
1966192362,reason #123,243,342 I don't like weathermen, school program canceled due 2 rain.Show 6p-7p now 8:15p still no rain  #weathermenRneverright,,,,,
1966192416,I have nacho chips...but no cheese.,,,,,,,,
1966192431,On my way to work, I'm kinda sad,,,,,,,
1966192686,I love it when it rains on me when im golfing,,,,,,,,
1966192769,chillin on break eatin some grub. pretty burnt out had an eventful day. wanting to go to the movies with Ian, not happening though.,,,,,,,
1966192881,I missed your calls,,,,,,,,
1966193047,@vasilly thanks.  I'm self so I don't see the &quot;my Account&quot; area.  I'll have to dig deeper it seems,,,,,,,,
1966193658,@RealKeanuReeves   People are cruel sometimes.  I can't imagine being a Star.,,,,,,,,
1966193693,Went for run, my sinuses are pissing me off,,,,,,,
1966193774,@sandysurap Thanks. They're both so cute. Havent been home for many years so havent seen them in person,,,,,,,,
1966193805,misses her phone... having no service sucks,,,,,,,,
1966194076,No one's coming in,,,,,,,,
1966194110,D'oh...forgot the ferry turns around before going. So much for sitting in the sun. And the other side deck is closed.,,,,,,,,
1966194122,@jbdance7  ya i can never watch any of them :l,,,,,,,,
1966194190,waiting for sleeping pills to kick in... gonna be so tired at work tomorrow,,,,,,,,
1966194922,I sadly have no voice after the Food Faire and The Academic Pep Rally!! I need my voice.,,,,,,,,
1966195083,Select Yums tees on sale! Bird Walk and SODMG are sold out though,,,,,,,,
1966195154,Why the fuck can't I be over this ??? I feel like crying bit I realy don't want to  why is this bothering me sooooooo much !?,,,,,,,,
1966195155,@survivorqueen I can't shes taken my keys to muh car.,,,,,,,,
1966195423,@sophiebenjamin  it's very pleasant. i sooo rarely just have time to kill...,,,,,,,,
1966195892,No Rockin on the River for me, tonight...,,,,,,,
1966195949,Isss boredddd, gotta be up in the morningg,,,,,,,
1966195975,@PrincessSuperC i misss youhhhhhhh ci! Tell dem japenese ppl to give yu a computer or sumthinnn. Ya twit fam misssesss supa c!,,,,,,,,
1966196285,@LuluLuz  i love you,i love you,i love you -you're the most beautiful and sweet girl ever.,,,,,,
1966196590,@hellparade what? whyyyy?,,,,,,,,
1966196660,@JeremyBorash wow, honestly not surprising, every time they try to push that guy he gets injured,,,,,,
1966196689,Nite nite my fellow tweeters goin to put ma ipod in n listen to some westlife missin those guys  then headin to sleep early start  7am x,,,,,,,,
1966196694,@BodyWisdomInc sorry I missed you @pcharityclassic. Saw you across the way, I was busy taking pix-abt 4:15 came to meet U-but U were gone,,,,,,,
1966196733,Not gonna lie, i'm going to miss high school lunches. A lot. Damn.,,,,,,,
1966196916,There was no traffic at all on my way home and all traffic lights were green.Im afraidIowe karma a big check,,,,,,,,
1966197101,why is this english homework so hard  i seem to be getting nowhere,,,,,,,,
1966197213,Dang! My voice wont came out! And my snots is covering all my tissues... DANGIT! I hate FLU!,,,,,,,,
1966197544,@emerilizzie poor kid.  That sucks. Hopefully things look up for her soon. *hugs*,,,,,,,,
1966198009,@dougreport just checked again and it worked!! Sorry,,,,,,,,
1966198099,@schambers bud light?!?!?!  up in Massachusetts and no Boston Lager?  Guess I won't catch the next flight   njoy!,,,,,,,,
1966198353,@pandamachinne and i have cheese and no chips.,,,,,,,,
1966198575,@emilygrace_BHB I went to that concert and I remember Derek and Mark were hosting! I miss seeing BHB  at the grove.,,,,,,,,
1966198646,@Bea0414 eh..not sure daw guesting ni cha on monday,,,,,,,,
1966198700,Im giving up on twitter. My pic is gone my background is gone..I'm hopeless when it comes to technology!!,,,,,,,,
1966198911,@hannahgramm Haha damn you not inviting me,,,,,,,,
1966198926,ACK! Ghost Whisperer isn't on!   Damn network's lucky they gave me Walk The Line in place of it...f*ckas. JP is hawt.  :0),,,,,,,,
1966198993,@Kalediscope Girl *cries* I'm allergic to seafood,,,,,,,,
1966199450,aghh mann i missed like half wowp, nd i dont like to start watching things in the middle of the show, i forgot to record it, im maddd!,,,,,
1966199586,@veddersgirl Will start tonight. Bored. Tired of waiting on Darkward. I am breaking up with him,,,,,,,,
1966199787,@kscarter I feel like I haven't talked to you in a really really long time.,,,,,,,,
1966199893,@mileycyrus  it wont let me vote even tho im signed in,,,,,,,,
1966199997,Just got to the gym but w/no energy,,,,,,,,
1966200442,..dat dude look crazy w/ dat hair on his face lmao ..stop it!! ..the old wrestlers went to TNA  thanks Vince ..these dudes are clowns lol,,,,,,,,
1966200468,Ugh boring friday,,,,,,,,
1966201003,oh and i forgot my cell at home  thankgod for this crackberry,,,,,,,,
1966201368,@jojo_jtv WHAT! I was only gone for 30 minutes and you're already showing boobage without me?,,,,,,,,
1966201373,Is on break...I'm so tired,,,,,,,,
1966201685,@MaryleeFOD I am so sorry I missed your tweet  I was on a nice long chat across the border with pastel. Did you want the recipe? email?,,,,,,,,
1966201806,Tempted to buy MAC at ACW....even though I don't need anything....but I want to try dazzleglasses,,,,,,,,
1966201891,waaah.. I can't open my eyes wider! i wanna go back to sleep but i can't sleep properly..,,,,,,,,
1966201971,God, why can't I be at #asylum? Really. I never get to do anything cool!,,,,,,,
1966202158,FCKeditor is giving me problems! Posts just fine, but only edits in plain text! Help!,,,,,,,
1966202490,I hate it when Trevor drives,,,,,,,,
1966204773,@ the San Antonio Missions game waitressing. Not a huge crowd.  Meaning a slow game.,,,,,,,,
1966204883,I'd rather be at #BEATweetup.  Instead, I'm taking my cue from @vromans and shutting down. @wirechairs @annacarollo reprezent-zent!,,,,,,,
1966205070,my fab broke,,,,,,,,
1966205074,@ceciliaa_ What did he say about it?? Gosh! I missed the yesterday live chat.. I was at bed.. sick,,,,,,,,
1966205113,@katevoegele WIsh they were in Toronto  Will you be coming back here soon?,,,,,,,,
1966205351,I'm in a traffic jam,,,,,,,,
1966205498,has a broken iphone,,,,,,,,
1966206110,UUUUUGH!!! I HATE I MISSED @WAYNEDASTAR INTERVIEW!!! I WASNT AT HOME!!! DARN!!!,,,,,,,,
1966206749,I am finally plugged in to listen to Flashpoints on http//:www.kpfa.org shoutout @norabf and have missed the segment about Chevron,,,,,,,,
1966206979,says Morning.  http://plurk.com/p/x34ap,,,,,,,,
1966207016,@AdamRPhoto ow shitttt i cant come get drunk ihave to go to a photo shoot in portsmouth or sumfink  owwwwwwwwwwwww,,,,,,,,
1966207387,@RedFieldWines @shakeNbake Bit of New Scientist, this weeks an last weeks, and Watership Down,,,,,,
1966207508,Shots suuuuck!  im done  no more vacines!,,,,,,,,
1966207613,Omg, someone just left me a voicemail at work    ffs let me have a day off,,,,,,,
1966208480,Boo....Up DLP is sold out for 8:30,,,,,,,,
1966208572,i'm a bum today,,,,,,,,
1966208666,might go to bed? No nightmares about bad grades tonight please!  Hmm!,,,,,,,,
1966208691,Environmental project,,,,,,,,
1966209046,@ArtyTheCat oh noes I missed you again.,,,,,,,,
1966209102,@fatsam33 yeahh  those two times we've stood next to each other were special times...,,,,,,,,
1966209187,Just got my dress for my friends wedding. Its a little tight in places. Gotta work out more,,,,,,,,
1966209349,@NDM_1 yeah we only went for 5 days  im trying to get back in november with my mom for super soak stars weekend,,,,,,,,
1966209786,i hate my presentation  hahah whatever im glad its over,,,,,,,,
1966209836,just got sold out from UP,,,,,,,,
1966210418,@wita  Still think it's unfair that Infamous isn't on PC. =/,,,,,,,,
1966210626,still feeling crangsty  but sushi for Marianne's bday (tmr) tonight! then pedicures (finally!) even so, I hate feeling like this *pouts*,,,,,,,
1966211009,@selenagomez AWWWE! I live in Van, would've been so great to see you  but have a great flight!,,,,,,,
1966211024,chris cornell is going pop?!  i prefer the old chris cornell.,,,,,,,,
1966211117,@kaiminoeau why have i not heard of said show?,,,,,,,,
1966211483,so i have like no more friends it's kinda sad,,,,,,,,
1966211864,well its hot as heck right now,,,,,,,,
1966212221,ok, twitter doesnt like me   i must be really dumb...how do i send a msg?,,,,,,,
1966212365,offically in DC .....  missing my numero uno,,,,,,,,
1966212725,joooooooooooooo!!!!!!!!!!!! studying!!!  to be readdy to go to the party!!!   If they let me go!!  jajaja I think yeaahh!!! \m/!!,,,,,,,,
1966213599,@avalm  i can never tells mommy!  or they will be means to me...,,,,,,,,
1966213715,@annettestarbuck heck yea that beats traffic!  Im on the stinkin toll road (paying to sit in traffic, nice) no milkshakes out here,,,,,,,
1966213761,@emett55 TGIF is right...I think I broke my toe last night - on my bad foot.,,,,,,,,
1966214085,doin homework ugh,,,,,,,,
1966214279,in my room its too damn warm! windows open but im still cooking !,,,,,,,,
1966214572,Wanting to go out... apparently no ones available!,,,,,,,,
1966214728,@shawncorson i know  i'm tweeting more now though don't you worry!! haha i wish i could fly to ohio! i saw beyonce on monday uhmygawddd!,,,,,,,,
1966214729,I have to reupload the damn thing again,,,,,,,,
1966215107,@frphoto pictures of your bliss?  In JPEG format?  Sorry, it's message board terminology and u don't play w/us on the boards,,,,,,,
1966215220,Lack of sleep leads to major head ach,,,,,,,,
1966215243,They burnt my zuccini,,,,,,,,
1966215861,@DD714 Ahh man, and im off NEXT weekend,,,,,,,
1966215991,has such a freakin migraine,,,,,,,,
1966216487,@paulie just saw some of the photos... he had his shirt off again didn't he..,,,,,,,,
1966216544,@gregmike saw that across the street for manuels. fur coats must be in short supply somewhere,,,,,,,,
1966216638,feeling sick. headache. bored. tireddd,,,,,,,,
1966216811,@lindyhot oh noo.. i cant see it,,,,,,,,
1966216818,Our currency is dropping like nobodies business; not a good time to be going overseas  http://is.gd/JsgL,,,,,,,,
1966217065,I miss vlogcandy,,,,,,,,
1966217559,Why can't i find any jewellry for my dressssss?,,,,,,,,
1966217975,@JamaicaPanama im missin out on all the fun aww  *cryin* lol,,,,,,,,
1966218209,epic fail with the chocolate fountain that got CLOGGED,,,,,,,,
1966218389,argh! why is the bathroom always closed when I'm late from my break and gotta pee?!!!!,,,,,,,,
1966218586,Vent:  No one cares,,,,,,,,
1966218964,I'm so tired. I don't get how I am. I sat on the lawn mower and didn't push the whole damn thing.,,,,,,,,
1966219266,@BuScooby yes its the twins  so i wontt be watching,,,,,,,,
1966219744,Aw i couldn't see robert before practice. That makes me sad,,,,,,,,
1966219792,I MISS TUGGER AND MISTO  last night was amazing&lt;3 i was so close to them :'),,,,,,,,
1966219921,@BBKwieen all of em! Hahahahaha sry,,,,,,,,
1966219971,@efefe http://twitpic.com/64g3b - i think so ! well,u're lucky,,,,,,,
1966220053,@KSdaisy Aw...poor thing.,,,,,,,,
1966220125,@thecapillary i noticed that you were on the same hallway....shitty   No worries about the BBQ....I'm hoping there will be more to come!!!,,,,,,,,
1966221061,I ripped my favorite pair of jeans.,,,,,,,,
1966221168,i just bit my tongue.  blood everywhere!!!,,,,,,,,
1966221430,Made it to Wisconsin... Now off to Golden Corral again! dang! lol we missed the graduation! tho  Dang!,,,,,,,,
1966221557,@malikafaye Cool Sound!! Luv &quot;Drama&quot;, &quot;Love Game&quot; doesn't work on ur myspace...    Wish Good Luck!! XoXo from Spain,,,,,,,
1966222539,@lolbethie that sounds great right about now. It's ridiculously hot in my house,,,,,,,,
1966222810,Cleaning time soon,,,,,,,,
1966222821,Time for my ritualistic Friday night depression,,,,,,,,
1966223647,http://yfrog.com/0xoxij Fry bread is good but they only gave me a little pinch of lettuce  ha ha,,,,,,,,
1966224140,@caraann aww I miss driving down elmwood,,,,,,,,
1966224172,Burning my tongue on Won Ton soup,,,,,,,,
1966224323,wow its follow friday and i havent tweeted... Fail. And nobody has followed me today  dble fail. *suicide*,,,,,,,,
1966224624,i can't see results for whyareyoustillhere,,,,,,,,
1966224834,@Aphrosie It would still involve me standing up. lol. Windows are too high up. Guess im just gonna have to go out,,,,,,,,
1966225093,@momneedstherapy - So sorry Ambien got sick.  Perhaps work her ashes into the garden with a catnip plant?,,,,,,,,
1966225227,@WayneDaStar that's a mess  I'll look for it next week,,,,,,,,
1966225272,Why hasn't he called. I'm being blown off yet again.,,,,,,,,
1966225282,sometimes i forget my favorite porn stars are real people too. @bobbyclarkxxx made orange chicken last night and cut his finger off! sad!,,,,,,,,
1966225608,@jessicagee7 i have restricted driving priviledges...  and i didn't even do anything. stupid double standards,,,,,,,,
1966225721,cars,,,,cars....cars.....I need one. ha ha. The one I found last night, that I wanted so bad! is now sold. And not to me,,,
1966226036,eye still hurts  I Think I'll go sleep now...,,,,,,,,
1966226334,GAH! I have the headache from hell. Reminds me what my lovely wife goes through all too often,,,,,,,,
1966226388,@SilentEcho omg i know i'm so sorry  my screen is just small :S,,,,,,,,
1966226548,Just enjoyed 2 steak quesadillas! Kinda mad cause I'm gonna miss the laker game!,,,,,,,,
1966226672,its stormy,,,,,,,,
1966226846,rain rain go away.  had to cancel my pool plans! tragic.,,,,,,,,
1966226900,Is sad there was no Otalia today,,,,,,,,
1966227150,my day is going way too fast,,,,,,,,
1966227483,doesn't sound so great at all  http://is.gd/JslB #palmpre,,,,,,,,
1966227719,so busy already,,,,,,,,
1966227936,@swiftkaratechop &quot;Jake Cologne&quot; from hollister makes every girl I hug go fucking nuts. Too bad I'm gay.,,,,,,,,
1966227979,put my dog to sleep  I love you abby RIP&lt;3,,,,,,,,
1966228071,@KimmyCakezZ yes ma'am u do have a pretty smile. but you also won't eat chipotle with me.,,,,,,,,
1966228731,Y!oi thay doi khi chung ta... thoi day!,,,,,,,,
1966229109,So glad the days almost over... Another nite of me nd my pain pills alone at the crib lol. Ughh I wish this weekend was over alreadi!,,,,,,,,
1966229136,is in skwl now, and i dont really wanna study.. i saw him --&gt; J***I and makes me feel down..,,,,,,,
1966229286,Practice was a beast today. Not going to see Julian tonight,,,,,,,,
1966229306,@rouxified help!!,,,,,,,,
1966229590,@cleverindie This spine thing sounds no good  back exercises are no fun, best of luck hon.,,,,,,,
1966229609,@natalyathree damn! natalya! you gotta tell me whats going on!!! i'd call you but i lost all my phone numbers when i broke my blackberry,,,,,,,,
1966229671,So much happier, despite my looming departure,,,,,,,
1966230072,@SourTwittles Hahahaha! I didn't know it said that, sheeeeittt! I don't get why I can't have a picture... bwaaaahhh,,,,,,,
1966230114,Somehow I have managed to sober up and now I remember how crap I felt pre drink,,,,,,,,
1966230281,@cheekyxoxo  I love you, though!,,,,,,,
1966230558,Fun Friday night planned...... Spent at work,,,,,,,,
1966230651,at work.. missing my miami fam @anywayz, @abigaildsouza, @mrohboy32, carolina, jonathan, @Prtyprincess, @JessDosil &amp;&amp;&amp; more,,
1966230782,@TreoBenny ha! I know..I'm very ashamed.,,,,,,,,
1966231102,I don't wanna work tonight,,,,,,,,
1966231682,@Gilove2dance Awww, *hugs* I wish I could help.,,,,,,,
1966231709,@JanuaryParker hey they do have that  but these never bothered me before.,,,,,,,,
1966232111,I had some work to do, but my wrist hurts too much to do any of it.,,,,,,,
1966232476,@HollyTheBoss lol. sorry bout today  ..did u get them?? &amp; what else R U guyz doinq cuz i have to C if im eligable [howeva itz spelled lol],,,,,,,,
1966232622,@kailaengland Im salaried so I don't make any more or less no matter how many hrs I work.  Comes with the territory I suppose.,,,,,,,,
1966232830,i'm probably the only person in the world that uses tweetie from my ipod touch &amp; not an iphone  ghetto? haha,,,,,,,,
1966233087,Dudes nothing to doon a friday,,,,,,,,
1966233124,Listening to nin and working on my break. ALMOST as good as being at the show.....  rock out extra hard @SarfaBarfa,,,,,,,,
1966233876,Knew she was an idiot..,,,,,,,,
1966234762,really not lookin forward to monday  bak to college,,,,,,,,
1966234774,@USelaine No!  I in fact made sure that cookie was never delivered.,,,,,,,,
1966235006,feelin depressed ,, i miss you soo damn fcking much besties  ..i wish i wouldnt have left yt,,,,,,
1966235023,Rain on my parade of beer and fire,,,,,,,,
1966235041,goodness gracious my chair broke,,,,,,,,
1966235539,wishing I was attending #beatweetup I even bought a badge,,,,,,,,
1966235549,@jmariu i couldn't eat all my nuggets  finish them for me.,,,,,,,,
1966235640,@Boy_Kill_Boy I is angry,,,,,,,,
1966235948,@rufmac I had a priest that said &quot;unnecessary anxiety&quot;,,,,,,,,
1966236023,Lots of noisy peeps outside,,,,,,,,
1966236242,Is upset that he didn't get his 24 fix tonight,,,,,,,,
1966236997,@Mr_Kimbalicious you can have the milk i have, i only have that here to drink  i think thats whats making me feel sick,,,,,,,
1966237158,god, brera, why is your plot twist going to fucking everything up i can feel it,,,,,,
1966237417,@backstreetboys I wish you guys had gotten it on video,,,,,,,,
1966237909,hi from chile!!! It's 9 deg C  winter's coming....cant wait for cali sun.,,,,,,,,
1966238684,Oh how today sucks....,,,,,,,,
1966238881,@Hockeyvampiress glad you have a squeee moment good for you-- I just got bills in the mail,,,,,,,,
1966238917,@JAYSFIT I SOOOOOOOOOOOOOOOOO NEED TO SEE U  IM ON SOME BS 4REAL DEADASS LMAO,,,,,,,,
1966239158,@NaomiER Having a bad day actually  but your cd keeps my spirits lifted,,,,,,,,
1966239946,At an 80''S retro prom wishing HE was here to dance with!  I'm gonna miss his great dancing 2nite  but still having a blast &amp; a few drinks,,,,,,,,
1966240793,@danachs I am lost. Please help me find a good home.,,,,,,,,
1966240917,@brentonscowie  dude i will check again but i couldnt find anything  haha i am capital F-U-C-K-E-D,,,,,,,,
1966240947,Rushed to get to ups and they close at 7... I got here at 705 after making a wrong turn,,,,,,,,
1966241061,@djcommish @JuneBug143 Awww hey boo..  i know i miss all of them,,,,,,,,
1966241480,i lost a follower,,,,,,,,
1966241776,Bouncing Rush makes me feel nauseous,,,,,,,,
1966241834,@ddlovato How hard is it 2 be running back an forth constantly? Ya kno workin all the time, havin crazy sleepin schedules? Must be hard,,,,,,,
1966242117,@FenterZ hahaha your gonna beat me again  LOL at james sahal and his &quot;stunnerbum&quot;,,,,,,,,
1966242880,Oops forgot to shave my legs!  Byebye to my favorite cousin   Bklyn two nights in a row... We go hardd!!!!!!!,,,,,,,,
1966242915,@prettyrach I am 100% jealous.  wish I had some,,,,,,,,
1966243236,is crying..because the school years over  i wont get to see my teachers!  i wont get to see johnathan.......,,,,,,,,
1966243329,Wow. So I hate Staples right now. Majorly. Thanks for being complete fucktards and killing our productivity,,,,,,,,
1966243594,finishing washing dishes,,,,,,,,
1966243993,Sigh only 1 problem though i need to call Stooopid LIME aka Cable and Wireless and have them reconnect my interent 2 day without net  sads,,,,,,,,
1966244013,@brighit @lilypenelope @Guy_Vincent @torbengee @@Winsorandnewt i missed the party!!!!  i bought wine and everything!!!,,,,,,,,
1966244251,@estMay89 been there!  need somewhere NEW,,,,,,,,
1966244260,I think my phone has officially bit the dust.,,,,,,,,
1966244397,Sitting in the car. My ipod is about to die so Im not gonna have anything to do.,,,,,,,,
1966244564,@nezua i want to comment but don't understand what you're saying,,,,,,,,
1966245027,just dropped my biscuit in my tea,,,,,,,,
1966245772,was hoping to go to Red Lobster this weekend,,,,,,,,
1966245922,There go my big plans... thanks, tonsils.,,,,,,,
1966246124,@courtbolin i miss youuu and i wish i was dodging semis with you,,,,,,,,
1966246334,Bought some little plastic personal wine bottles at Jewel, perfect for rooftop boozin'! Wish I didn't have to wait so long!,,,,,,,
1966246467,: I saw US Postal was hiring, but once I was done filling out the pre-application thingy it didn't show me jobs open in the area.,,,,,,,
1966246529,@owl311 that makes me sad...,,,,,,,,
1966247227,I just wanna be happy,,,,,,,,
1966247900,I wish I could see dramafest SO BAD.,,,,,,,,
1966248322,@lacietee i wish i was going, cuz i miss you.,,,,,,,
1966248355,@el_juansimon God I'm bored. Wish we could've done something 2night!,,,,,,,,
1966248784,I got paint in my hair,,,,,,,,
1966249529,Making a list of SiC 2009 attendances,,,,,,,,
1966249554,@samsamsammm i miss you!!  stupid work!,,,,,,,,
1966249696,at work.. missing my miami fam @anywayz, @abigaildsouza, @mrohboy32, carolina, @jonathan305, @Prtyprincess, @JessDosil &amp;&amp;&amp; more,,
1966249848,@AwesomeKenn lame right?  do u know what dates you'll be in Cali?,,,,,,,,
1966250104,thinking i cant handle my life like this anymore... almost seems as if suicides the answer... unfortunately.,,,,,,,,
1966250384,Trying to reorganize plans for tonight uggg  Hopefully it will still be lots 'o fun!,,,,,,,,
1966250559,friday.....i have nothing to do so sad,,,,,,,,
1966250700,@kidkierain yeah, that does sound a bit bad man... i got fucking exam week this week,,,,,,,
1966251102,is terrible at saving money..,,,,,,,,
1966251133,working on diffusing that irritation but this traffic sure isn't helping  mother F! it's always real bad the days th@ i help plan stuff,,,,,,,,
1966251620,@yomama8929 I go into the room for the first time in weeks and you're off cleaning,,,,,,,,
1966251622,@marue720 nope  i'm sooo curious....,,,,,,,,
1966251970,@WerewolfSeth I wanted to see it until I saw that it was PG 13. That totally bummed me out.,,,,,,,,
1966252179,brother's back!! &amp;&amp; i found this really small dead bird on my deck  so sad, i basically cried.,,,,,,,
1966252257,wish i could be in via funchal  yesterday, @tommcfly, @Dannymcfly, @dougiemcfly, @mcflyharry were PERFECT, the best day in my life XX,,,
1966252262,28Ã¯Â¿Â½ in VanCity? Holy shizz. I will be home soon kids!,,,,,,,,
1966252667,@davidaldrich_wx Did you see the color of the sky and how it looks in Philly??  It is yellowish/orangeish/brownish looks scary!!  lol,,,,,,,,
1966252695,Misses JP  I do not know what to do and iv given myself a headache thinking about it, just makes me want to cry,,,,,,,
1966253012,Didn't expect to have a car accident, then the pain kick in 4 days later,,,,,,,
1966253593,I feel like a lost puppy without my phone.,,,,,,,,
1966253854,if i make some madeleines, i need to have a bake sale or something. god. boredom needs to = something other than baking,,,,,,,
1966258651,@Atashas your sister would ! hahah thats so funny !! i thought you liked them,,,,,,,,
1966258701,@bktassava I am lost. Please help me find a good home.,,,,,,,,
1966258782,off to bed was gonna read some new moon but its a little late now  night night all xxx,,,,,,,,
1966258811,just got back home... bored now,,,,,,,,
1966258993,hates scaleeeee,,,,,,,,
1966259098,She tells me that she feels miserable, so at least it's mutual.,,,,,,,
1966259141,Ugh I don't feel well again all of a sudden,,,,,,,,
1966259174,@alinachka is there anyway you could forgive me?,,,,,,,,
1966259744,been working all day, finally relaxing!! i miss you,,,,,,,
1966259875,So... Things didn't work out as expected, well damm,,,,,,,
1966259881,tripping through tiredness is nottt nice,,,,,,,,
1966260673,@uwbadgerkelly because you had chips and sale w/o me,,,,,,,,
1966260738,Bella doesn't love me no more,,,,,,,,
1966260860,I have a sore tummy,,,,,,,,
1966261150,@sarah6800 I miss you already. All the sad faces you texted me were seriously gonna make me cry.,,,,,,,,
1966261449,@path189 why weren't we invited?,,,,,,,,
1966261776,@RealRobBrydon Hi Rob, will you be coming back and doing any more shows in Wales again soon? Missed you the first time.,,,,,,,
1966262048,@mssbxny artery tomorrow. No more Hagen Daz for me,,,,,,,,
1966262139,@CiiTYLiiGHTSx3 what happened? who's the jerk!?,,,,,,,,
1966262338,@RainbowAnne  Well, it was a nice thought while it lasted. Maybe he'll leave properly next time *crosses fingers*,,,,,,,
1966262349,@xhotandfatx you gotta follow &quot;BOOBFEED&quot; its incredible. They tweet 4-10 a day. With links to free breasts. Its my favorite tweeter,,,,,,,,
1966262600,@davidaldrich_wx it looks like it did in Ohio after a tornado hit.,,,,,,,,
1966263058,My picture won't update.,,,,,,,,
1966263555,Graveyard charged my card twice (one correct total, one random amt) from last night's #atltweet tweetup. Check your accounts!,,,,,,,
